x,y,z,f,in,id,r,g,b,

89,83,1,1,236.322061717927,1,1,0,0
89,83,1,2,239.174067116637,1,1,0,0
89,83,1,3,232.22792625233,1,1,0,0
89,83,1,4,233.265142526728,1,1,0,0
89,83,1,5,235.292316158598,1,1,0,0
89,83,1,6,240.610504309766,1,1,0,0
89,83,1,7,237.785699971602,1,1,0,0
89,83,1,8,235.250582704799,1,1,0,0
NaN,NaN,NaN,NaN,NaN,1,1,0,0
NaN,NaN,NaN,NaN,NaN,1,1,0,0
NaN,NaN,NaN,NaN,NaN,1,1,0,0
71,122,1,1,77.9764781632176,2,1,0,0
69,119,1,2,122.475972851447,2,1,0,0
71,122,1,3,85.1826158592566,2,1,0,0
69,119,1,4,130.909364313982,2,1,0,0
70,122,1,5,99.4703249922197,2,1,0,0
69,119,1,6,129.898394590309,2,1,0,0
70,121,1,7,114.526568032932,2,1,0,0
71,122,1,8,82.9987580048983,2,1,0,0
NaN,NaN,NaN,NaN,NaN,2,1,0,0
NaN,NaN,NaN,NaN,NaN,2,1,0,0
NaN,NaN,NaN,NaN,NaN,2,1,0,0
82,122,1,1,172.361588165723,3,1,0,0
84,121,1,2,194.018002184293,3,1,0,0
84,121,1,3,174.23778395655,3,1,0,0
84,121,1,4,190.473870689274,3,1,0,0
83,121,1,5,174.572300944673,3,1,0,0
84,121,1,6,187.914804918686,3,1,0,0
83,121,1,7,180.117066320569,3,1,0,0
84,122,1,8,175.260542781445,3,1,0,0
NaN,NaN,NaN,NaN,NaN,3,1,0,0
NaN,NaN,NaN,NaN,NaN,3,1,0,0
NaN,NaN,NaN,NaN,NaN,3,1,0,0
64,127,1,1,83.6449090981381,4,1,0,0
63,127,1,2,87.0082719604161,4,1,0,0
65,127,1,3,78.9888094422791,4,1,0,0
64,127,1,4,80.9282176508738,4,1,0,0
63,126,1,5,85.1535470040164,4,1,0,0
67,123,1,6,74.1273155609884,4,1,0,0
67,123,1,7,72.8403086284688,4,1,0,0
65,127,1,8,80.5483839490784,4,1,0,0
NaN,NaN,NaN,NaN,NaN,4,1,0,0
NaN,NaN,NaN,NaN,NaN,4,1,0,0
NaN,NaN,NaN,NaN,NaN,4,1,0,0
94,130,1,1,42.4260163867389,5,1,0,0
94,130,1,2,40.5308318886237,5,1,0,0
94,130,1,3,39.7137807895387,5,1,0,0
94,130,1,4,41.7449009358689,5,1,0,0
94,131,1,5,48.3317182929969,5,1,0,0
94,130,1,6,42.6780768609292,5,1,0,0
94,130,1,7,46.1003215761028,5,1,0,0
94,131,1,8,53.9676209899641,5,1,0,0
NaN,NaN,NaN,NaN,NaN,5,1,0,0
NaN,NaN,NaN,NaN,NaN,5,1,0,0
NaN,NaN,NaN,NaN,NaN,5,1,0,0
64,143,1,1,47.810711738472,6,1,0,0
62,141,1,2,44.966399251879,6,1,0,0
64,143,1,3,40.1321059520443,6,1,0,0
62,142,1,4,46.782209821572,6,1,0,0
64,143,1,5,54.4984998010529,6,1,0,0
63,142,1,6,51.4196477229805,6,1,0,0
64,143,1,7,49.6905100320705,6,1,0,0
64,142,1,8,52.508259949362,6,1,0,0
NaN,NaN,NaN,NaN,NaN,6,1,0,0
NaN,NaN,NaN,NaN,NaN,6,1,0,0
NaN,NaN,NaN,NaN,NaN,6,1,0,0
79,142,1,1,83.9916942482784,7,1,0,0
79,143,1,2,74.7309711017591,7,1,0,0
78,142,1,3,81.3872529999266,7,1,0,0
79,142,1,4,78.1372391683374,7,1,0,0
79,143,1,5,77.1028938330203,7,1,0,0
79,142,1,6,87.9296435391687,7,1,0,0
79,143,1,7,80.213430349328,7,1,0,0
79,142,1,8,83.2648620113527,7,1,0,0
NaN,NaN,NaN,NaN,NaN,7,1,0,0
NaN,NaN,NaN,NaN,NaN,7,1,0,0
NaN,NaN,NaN,NaN,NaN,7,1,0,0
52,144,1,1,195.997093059194,8,1,0,0
51,144,1,2,191.580594549682,8,1,0,0
51,146,1,3,176.143843703071,8,1,0,0
51,142,1,4,208.957674695282,8,1,0,0
51,146,1,5,172.862175390967,8,1,0,0
52,145,1,6,193.401079355037,8,1,0,0
51,146,1,7,180.723103004015,8,1,0,0
