x,y,z,f,in,id,r,g,b,

70,122,1,1,93.3722203891634,1,1,0,0
71,119,1,2,110.795672564177,1,1,0,0
68,120,1,3,97.5067189574987,1,1,0,0
69,119,1,4,124.418099155469,1,1,0,0
68,120,1,5,111.801300116462,1,1,0,0
69,119,1,6,128.601455311032,1,1,0,0
68,119,1,7,97.2247523126904,1,1,0,0
72,122,1,8,58.9957248297542,1,1,0,0
NaN,NaN,NaN,NaN,NaN,1,1,0,0
NaN,NaN,NaN,NaN,NaN,1,1,0,0
NaN,NaN,NaN,NaN,NaN,1,1,0,0
83,121,1,1,202.409913862011,2,1,0,0
84,122,1,2,181.19039016873,2,1,0,0
83,121,1,3,196.513118200125,2,1,0,0
84,121,1,4,177.857015702049,2,1,0,0
82,121,1,5,166.698488119666,2,1,0,0
84,121,1,6,186.617027509194,2,1,0,0
85,122,1,7,178.874457287754,2,1,0,0
84,121,1,8,198.377131279363,2,1,0,0
NaN,NaN,NaN,NaN,NaN,2,1,0,0
NaN,NaN,NaN,NaN,NaN,2,1,0,0
NaN,NaN,NaN,NaN,NaN,2,1,0,0
64,127,1,1,83.2713086809628,3,1,0,0
64,126,1,2,80.6668462720527,3,1,0,0
64,127,1,3,80.0387104843024,3,1,0,0
63,127,1,4,90.2491927938092,3,1,0,0
67,123,1,5,80.9171376523033,3,1,0,0
65,127,1,6,81.7441544536529,3,1,0,0
64,127,1,7,88.4302181676464,3,1,0,0
64,127,1,8,95.0027583560698,3,1,0,0
NaN,NaN,NaN,NaN,NaN,3,1,0,0
NaN,NaN,NaN,NaN,NaN,3,1,0,0
NaN,NaN,NaN,NaN,NaN,3,1,0,0
64,143,1,1,44.2937821076086,4,1,0,0
64,143,1,2,36.986047066807,4,1,0,0
64,142,1,3,53.3507073362251,4,1,0,0
64,143,1,4,39.690986773559,4,1,0,0
62,142,1,5,39.1498318952959,4,1,0,0
61,139,1,6,40.5417531943743,4,1,0,0
64,143,1,7,47.257576243241,4,1,0,0
62,141,1,8,52.8708292969004,4,1,0,0
NaN,NaN,NaN,NaN,NaN,4,1,0,0
NaN,NaN,NaN,NaN,NaN,4,1,0,0
NaN,NaN,NaN,NaN,NaN,4,1,0,0
80,145,1,1,48.8110974245625,5,1,0,0
79,143,1,2,76.3666029959016,5,1,0,0
79,141,1,3,72.2319143917313,5,1,0,0
78,144,1,4,82.7947725374553,5,1,0,0
79,143,1,5,78.3531119933241,5,1,0,0
78,142,1,6,92.1378252285005,5,1,0,0
79,143,1,7,86.620367098663,5,1,0,0
79,142,1,8,84.2992776402387,5,1,0,0
NaN,NaN,NaN,NaN,NaN,5,1,0,0
NaN,NaN,NaN,NaN,NaN,5,1,0,0
NaN,NaN,NaN,NaN,NaN,5,1,0,0
51,146,1,1,186.381508101923,6,1,0,0
51,145,1,2,200.637768284037,6,1,0,0
52,145,1,3,206.318452587654,6,1,0,0
51,144,1,4,209.586348483622,6,1,0,0
51,143,1,5,201.982848358669,6,1,0,0
52,144,1,6,207.651432657403,6,1,0,0
52,142,1,7,214.708706430097,6,1,0,0
51,142,1,8,202.215803667189,6,1,0,0
NaN,NaN,NaN,NaN,NaN,6,1,0,0
NaN,NaN,NaN,NaN,NaN,6,1,0,0
NaN,NaN,NaN,NaN,NaN,6,1,0,0
97,152,1,1,184.745735554383,7,1,0,0
97,149,1,2,237.756099530473,7,1,0,0
96,150,1,3,223.63553334936,7,1,0,0
97,150,1,4,227.371230276457,7,1,0,0
98,150,1,5,202.884069901815,7,1,0,0
97,151,1,6,201.141310996208,7,1,0,0
98,148,1,7,237.416742998112,7,1,0,0
98,151,1,8,173.370119891041,7,1,0,0
NaN,NaN,NaN,NaN,NaN,7,1,0,0
NaN,NaN,NaN,NaN,NaN,7,1,0,0
NaN,NaN,NaN,NaN,NaN,7,1,0,0
61,158,1,1,80.1746747152186,8,1,0,0
61,158,1,2,72.8811450542048,8,1,0,0
61,158,1,3,70.4759513523283,8,1,0,0
61,158,1,4,64.6646254606318,8,1,0,0
62,158,1,5,71.2141506178174,8,1,0,0
61,159,1,6,61.4848858180289,8,1,0,0
62,157,1,7,71.7466504526541,8,1,0,0
62,157,1,8,71.4529705493423,8,1,0,0
NaN,NaN,NaN,NaN,NaN,8,1,0,0
NaN,NaN,NaN,NaN,NaN,8,1,0,0
NaN,NaN,NaN,NaN,NaN,8,1,0,0
90,159,1,1,305.163284196539,9,1,0,0
90,158,1,2,307.561926290627,9,1,0,0
92,158,1,3,288.818813276327,9,1,0,0
92,157,1,4,294.625654486424,9,1,0,0
