x,y,z,f,in,id,r,g,b,

105,177,6,1,75.3066280988179,1,1,0,0
109,173,4,2,80.6514669927373,1,1,0,0
109,174,4.16666666666667,3,95.1059950119147,1,1,0,0
109,171,4,4,87.985062823651,1,1,0,0
108,177,4,5,98.4842812030882,1,1,0,0
108,173,4,6,77.8624430429147,1,1,0,0
109,171,4.11111111111111,7,61.4773720602099,1,1,0,0
104,176,5,8,78.2442945322187,1,1,0,0
NaN,NaN,NaN,NaN,NaN,1,1,0,0
NaN,NaN,NaN,NaN,NaN,1,1,0,0
NaN,NaN,NaN,NaN,NaN,1,1,0,0
93,279,4,1,113.511518390106,2,1,0,0
94,278,4,2,165.354814808101,2,1,0,0
92,274,4.11111111111111,3,125.990693227734,2,1,0,0
94,275,4,4,163.410394656669,2,1,0,0
94,277,4,5,187.874070883505,2,1,0,0
94,274,4,6,138.058754019847,2,1,0,0
94,276,4,7,176.046349218111,2,1,0,0
93,280,4,8,130.720029920705,2,1,0,0
NaN,NaN,NaN,NaN,NaN,2,1,0,0
NaN,NaN,NaN,NaN,NaN,2,1,0,0
NaN,NaN,NaN,NaN,NaN,2,1,0,0
33,193,5.94444444444444,1,104.708314101451,3,1,0,0
33,193,5.88888888888889,2,107.534976040842,3,1,0,0
30,188,6,3,111.560631821414,3,1,0,0
29,194,6,4,113.395156009756,3,1,0,0
30,195,6,5,90.6224893121796,3,1,0,0
33,195,5,6,102.123737353435,3,1,0,0
30,190,6,7,98.5429743819563,3,1,0,0
31,198,4,8,70.6792064789981,3,1,0,0
NaN,NaN,NaN,NaN,NaN,3,1,0,0
NaN,NaN,NaN,NaN,NaN,3,1,0,0
NaN,NaN,NaN,NaN,NaN,3,1,0,0
89,186,3,1,497.577067573731,4,1,0,0
91,179,3,2,542.296658779412,4,1,0,0
89,183,3,3,697.882928861715,4,1,0,0
90,181,3,4,583.979776074611,4,1,0,0
91,180,3,5,524.164231184086,4,1,0,0
90,182,3,6,566.489091259326,4,1,0,0
87,185,3.11111111111111,7,393.930183894995,4,1,0,0
88,182,3,8,577.271670055096,4,1,0,0
NaN,NaN,NaN,NaN,NaN,4,1,0,0
NaN,NaN,NaN,NaN,NaN,4,1,0,0
NaN,NaN,NaN,NaN,NaN,4,1,0,0
112,159,0.833333333333333,1,78.4045298378953,5,1,0,0
116,157,0.722222222222223,2,65.2442618361901,5,1,0,0
111,161,0.833333333333333,3,68.3573209965745,5,1,0,0
116,157,1,4,65.8313507006277,5,1,0,0
114,160,1,5,73.6449513737126,5,1,0,0
115,159,3,6,70.3743691941272,5,1,0,0
114,156,3.11111111111111,7,60.6624528949215,5,1,0,0
113,160,4,8,104.025885266855,5,1,0,0
NaN,NaN,NaN,NaN,NaN,5,1,0,0
NaN,NaN,NaN,NaN,NaN,5,1,0,0
NaN,NaN,NaN,NaN,NaN,5,1,0,0
84,209,8.83333333333334,1,60.8074097584652,6,1,0,0
87,209,8.72222222222222,2,81.660863235178,6,1,0,0
87,211,8.83333333333333,3,73.3181929030451,6,1,0,0
82,215,9,4,21.7316792200817,6,1,0,0
87,208,8,5,75.6810942297112,6,1,0,0
90,213,8,6,60.0490862030821,6,1,0,0
90,211,9,7,68.6217493930217,6,1,0,0
84,214,8,8,42.5084180874575,6,1,0,0
NaN,NaN,NaN,NaN,NaN,6,1,0,0
NaN,NaN,NaN,NaN,NaN,6,1,0,0
NaN,NaN,NaN,NaN,NaN,6,1,0,0
121,122,4.11111111111111,1,122.213004649335,7,1,0,0
122,117,4,2,133.4989296495,7,1,0,0
122,120,4,3,136.027229098283,7,1,0,0
124,116,5,4,101.932987841081,7,1,0,0
123,118,4,5,104.537929733207,7,1,0,0
125,116,4,6,86.8814307871728,7,1,0,0
127,117,5,7,89.483403135839,7,1,0,0
122,118,4,8,137.311146704798,7,1,0,0
NaN,NaN,NaN,NaN,NaN,7,1,0,0
NaN,NaN,NaN,NaN,NaN,7,1,0,0
NaN,NaN,NaN,NaN,NaN,7,1,0,0
35,120,3.11111111111111,1,230.039792969849,8,1,0,0
37,122,3,2,232.749943775722,8,1,0,0
37,124,3,3,171.5707962314,8,1,0,0
38,122,3.16666666666667,4,213.340452054553,8,1,0,0
36,122,3,5,218.105474866761,8,1,0,0
36,121,3,6,196.412128771823,8,1,0,0
37,121,3,7,214.303957721742,8,1,0,0
36,119,3,8,208.650252419513,8,1,0,0
NaN,NaN,NaN,NaN,NaN,8,1,0,0
NaN,NaN,NaN,NaN,NaN,8,1,0,0
NaN,NaN,NaN,NaN,NaN,8,1,0,0
