x,y,z,f,in,id,r,g,b,

69,119,1,1,129.375129538475,1,1,0,0
71,118,1,2,130.395505145813,1,1,0,0
69,118,1,3,118.881338721741,1,1,0,0
69,118,1,4,134.707341724148,1,1,0,0
71,122,1,5,93.1097329639214,1,1,0,0
69,120,1,6,115.449987591614,1,1,0,0
70,118,1,7,125.324766438934,1,1,0,0
68,119,1,8,118.33180357591,1,1,0,0
NaN,NaN,NaN,NaN,NaN,1,1,0,0
NaN,NaN,NaN,NaN,NaN,1,1,0,0
NaN,NaN,NaN,NaN,NaN,1,1,0,0
83,125,1,1,113.239160719713,2,1,0,0
83,122,1,2,152.729817671118,2,1,0,0
84,122,1,3,150.402864617655,2,1,0,0
85,124,1,4,102.944584598479,2,1,0,0
80,124,1,5,38.5440032908531,2,1,0,0
83,122,1,6,170.860858151528,2,1,0,0
83,122,1,7,170.294340417792,2,1,0,0
85,124,1,8,110.41777209047,2,1,0,0
NaN,NaN,NaN,NaN,NaN,2,1,0,0
NaN,NaN,NaN,NaN,NaN,2,1,0,0
NaN,NaN,NaN,NaN,NaN,2,1,0,0
63,127,1,1,88.0614024530401,3,1,0,0
63,127,1,2,88.2648832158965,3,1,0,0
64,126,1,3,86.1351151294941,3,1,0,0
64,127,1,4,84.4191892492683,3,1,0,0
62,127,1,5,87.2601117589067,3,1,0,0
64,126,1,6,79.7632128796446,3,1,0,0
63,127,1,7,85.7678692004883,3,1,0,0
64,126,1,8,85.5078494201762,3,1,0,0
NaN,NaN,NaN,NaN,NaN,3,1,0,0
NaN,NaN,NaN,NaN,NaN,3,1,0,0
NaN,NaN,NaN,NaN,NaN,3,1,0,0
78,142,1,1,85.7360889390938,4,1,0,0
79,142,1,2,90.1021541314294,4,1,0,0
79,143,1,3,81.9333738356216,4,1,0,0
79,142,1,4,82.3207071141275,4,1,0,0
79,143,1,5,74.2931577942403,4,1,0,0
78,141,1,6,92.0091983289162,4,1,0,0
78,142,1,7,79.6033143154739,4,1,0,0
79,143,1,8,75.3593590053475,4,1,0,0
NaN,NaN,NaN,NaN,NaN,4,1,0,0
NaN,NaN,NaN,NaN,NaN,4,1,0,0
NaN,NaN,NaN,NaN,NaN,4,1,0,0
51,146,1,1,187.078146117947,5,1,0,0
51,145,1,2,200.519721003412,5,1,0,0
52,143,1,3,204.45864576521,5,1,0,0
52,144,1,4,204.286245027207,5,1,0,0
51,145,1,5,194.634326637947,5,1,0,0
52,143,1,6,199.031580157122,5,1,0,0
51,147,1,7,177.811544025806,5,1,0,0
52,142,1,8,202.802263189075,5,1,0,0
NaN,NaN,NaN,NaN,NaN,5,1,0,0
NaN,NaN,NaN,NaN,NaN,5,1,0,0
NaN,NaN,NaN,NaN,NaN,5,1,0,0
97,149,1,1,234.003054111027,6,1,0,0
97,152,1,2,185.026711442626,6,1,0,0
97,151,1,3,202.208810238754,6,1,0,0
96,152,1,4,219.205040062335,6,1,0,0
96,149,1,5,243.884981464342,6,1,0,0
96,149,1,6,242.044104059796,6,1,0,0
96,151,1,7,201.742161683917,6,1,0,0
97,151,1,8,198.250556167247,6,1,0,0
NaN,NaN,NaN,NaN,NaN,6,1,0,0
NaN,NaN,NaN,NaN,NaN,6,1,0,0
NaN,NaN,NaN,NaN,NaN,6,1,0,0
61,158,1,1,72.7889618972532,7,1,0,0
61,158,1,2,69.3201692528377,7,1,0,0
61,158,1,3,72.1095701127389,7,1,0,0
62,157,1,4,68.6288202152468,7,1,0,0
62,157,1,5,72.1452852694896,7,1,0,0
62,158,1,6,66.546252261671,7,1,0,0
62,157,1,7,72.9534395456077,7,1,0,0
61,158,1,8,74.1611896323365,7,1,0,0
NaN,NaN,NaN,NaN,NaN,7,1,0,0
