x,y,z,f,in,id,r,g,b,

72,121,1,1,96.4012691688148,1,1,0,0
69,119,1,2,120.406955878152,1,1,0,0
72,123,1,3,76.7571526669763,1,1,0,0
73,122,1,4,63.8362352945818,1,1,0,0
71,119,1,5,131.313260042228,1,1,0,0
69,123,1,6,79.6569636271437,1,1,0,0
70,117,1,7,140.987104119494,1,1,0,0
68,118,1,8,97.8924331045783,1,1,0,0
NaN,NaN,NaN,NaN,NaN,1,1,0,0
NaN,NaN,NaN,NaN,NaN,1,1,0,0
NaN,NaN,NaN,NaN,NaN,1,1,0,0
83,122,1,1,166.741132098587,2,1,0,0
85,121,1,2,177.884697688857,2,1,0,0
85,120,1,3,198.654136861467,2,1,0,0
83,119,1,4,180.204977604306,2,1,0,0
83,121,1,5,199.91941164378,2,1,0,0
84,124,1,6,146.317444825664,2,1,0,0
86,122,1,7,163.45300230703,2,1,0,0
85,122,1,8,181.788054981773,2,1,0,0
NaN,NaN,NaN,NaN,NaN,2,1,0,0
NaN,NaN,NaN,NaN,NaN,2,1,0,0
NaN,NaN,NaN,NaN,NaN,2,1,0,0
62,140,1,1,59.601189991837,3,1,0,0
63,143,1,2,45.8339316649057,3,1,0,0
63,141,1,3,52.1529598955682,3,1,0,0
64,144,1,4,36.8056104218155,3,1,0,0
64,138,1,5,49.0917894350571,3,1,0,0
62,139,1,6,42.7180000978698,3,1,0,0
63,138,1,7,37.3761610882691,3,1,0,0
67,140,1,8,35.0408350594818,3,1,0,0
NaN,NaN,NaN,NaN,NaN,3,1,0,0
NaN,NaN,NaN,NaN,NaN,3,1,0,0
NaN,NaN,NaN,NaN,NaN,3,1,0,0
80,143,1,1,68.7817375333418,4,1,0,0
80,141,1,2,73.1827058867708,4,1,0,0
80,145,1,3,64.2630929936788,4,1,0,0
78,147,1,4,48.5796007923618,4,1,0,0
79,141,1,5,87.2801061222513,4,1,0,0
78,142,1,6,82.9856786575739,4,1,0,0
78,141,1,7,74.1466820425148,4,1,0,0
79,142,1,8,79.3595288049245,4,1,0,0
NaN,NaN,NaN,NaN,NaN,4,1,0,0
NaN,NaN,NaN,NaN,NaN,4,1,0,0
NaN,NaN,NaN,NaN,NaN,4,1,0,0
52,141,1,1,209.725427782184,5,1,0,0
51,146,1,2,188.858372425474,5,1,0,0
