x,y,z,f,in,id,r,g,b,

70,121,1,1,116.852137241664,1,1,0,0
70,121,1,2,110.554191494798,1,1,0,0
69,119,1,3,126.94589179961,1,1,0,0
68,120,1,4,83.8933627940817,1,1,0,0
72,119,1,5,110.708245211124,1,1,0,0
69,118,1,6,124.392105220413,1,1,0,0
72,123,1,7,70.084158575866,1,1,0,0
71,121,1,8,110.013679970763,1,1,0,0
NaN,NaN,NaN,NaN,NaN,1,1,0,0
NaN,NaN,NaN,NaN,NaN,1,1,0,0
NaN,NaN,NaN,NaN,NaN,1,1,0,0
81,121,1,1,134.463195578104,2,1,0,0
87,123,1,2,67.1188596546273,2,1,0,0
84,119,1,3,152.249043603802,2,1,0,0
84,120,1,4,190.498742567124,2,1,0,0
83,122,1,5,167.874899911279,2,1,0,0
85,121,1,6,190.695894173965,2,1,0,0
83,120,1,7,165.870078870229,2,1,0,0
83,124,1,8,133.481279145175,2,1,0,0
NaN,NaN,NaN,NaN,NaN,2,1,0,0
NaN,NaN,NaN,NaN,NaN,2,1,0,0
NaN,NaN,NaN,NaN,NaN,2,1,0,0
65,127,1,1,74.7681061528431,3,1,0,0
67,123,1,2,56.8745509204532,3,1,0,0
66,122,1,3,58.1445806761573,3,1,0,0
63,127,1,4,93.0675786143657,3,1,0,0
67,123,1,5,53.9434679054915,3,1,0,0
63,126,1,6,83.7426104254712,3,1,0,0
67,123,1,7,69.3618736173786,3,1,0,0
63,127,1,8,95.5466657118019,3,1,0,0
NaN,NaN,NaN,NaN,NaN,3,1,0,0
NaN,NaN,NaN,NaN,NaN,3,1,0,0
NaN,NaN,NaN,NaN,NaN,3,1,0,0
52,146,1,1,196.577641692726,4,1,0,0
52,147,1,2,182.429441981584,4,1,0,0
51,146,1,3,179.730437168683,4,1,0,0
52,144,1,4,199.000081444575,4,1,0,0
52,142,1,5,198.342699906223,4,1,0,0
53,146,1,6,155.740082646101,4,1,0,0
51,142,1,7,194.647394331342,4,1,0,0
51,145,1,8,188.030217323016,4,1,0,0
NaN,NaN,NaN,NaN,NaN,4,1,0,0
NaN,NaN,NaN,NaN,NaN,4,1,0,0
NaN,NaN,NaN,NaN,NaN,4,1,0,0
98,150,1,1,199.873269553623,5,1,0,0
